   3.9680000e+01   4.1080000e+01   2.7282117e+04   7.0000000e+00   1.9270000e+03   1.0000000e+00
   4.0530000e+01   4.1130000e+01   2.6691358e+04   6.0000000e+00   1.9240000e+03   1.0000000e+00
   4.0530000e+01   4.1130000e+01   3.1349121e+04   7.0000000e+00   1.9250000e+03   1.0000000e+00
   3.8670000e+01   4.1150000e+01   5.3601508e+04   4.0000000e+00   1.9560000e+03   1.0000000e+00
   3.9370000e+01   4.1150000e+01   2.8016320e+04   6.0000000e+00   1.9240000e+03   1.0000000e+00
   4.0530000e+01   4.1150000e+01   2.6673795e+04   7.0000000e+00   1.9270000e+03   1.0000000e+00
   3.8416700e+01   4.1167000e+01   3.5697178e+04   1.0000000e+00   1.9650000e+03   1.0000000e+00
   4.0416700e+01   4.1167000e+01   3.5087491e+04   1.0000000e+00   1.9650000e+03   1.0000000e+00
   4.0416700e+01   4.1167000e+01   4.0215490e+04   4.0000000e+00   1.9640000e+03   1.0000000e+00
   3.8420000e+01   4.1170000e+01   4.5046308e+04   4.0000000e+00   1.9630000e+03   1.0000000e+00
   3.8420000e+01   4.1170000e+01   2.4352852e+04   1.0000000e+01   1.9630000e+03   1.0000000e+00
   3.9370000e+01   4.1170000e+01   1.9579355e+04   1.1000000e+01   1.9260000e+03   1.0000000e+00
   3.9750000e+01   4.1170000e+01   2.8674138e+04   7.0000000e+00   1.9270000e+03   1.0000000e+00
   4.0000000e+01   4.1233000e+01   3.9117150e+03   2.0000000e+00   1.9780000e+03   1.0000000e+00
   3.7730000e+01   4.1250000e+01   5.5961450e+04   3.0000000e+00   1.9320000e+03   1.0000000e+00
   3.8433300e+01   4.1250000e+01   2.5074736e+04   1.0000000e+01   1.9780000e+03   1.0000000e+00
   3.9230000e+01   4.1250000e+01   2.4249799e+04   1.1000000e+01   1.9260000e+03   1.0000000e+00
   3.9483300e+01   4.1250000e+01   3.0008045e+04   1.0000000e+01   1.9780000e+03   1.0000000e+00
   3.9500000e+01   4.1250000e+01   2.7755213e+04   1.0000000e+01   1.9630000e+03   1.0000000e+00
   3.9650000e+01   4.1250000e+01   3.6231064e+04   8.0000000e+00   1.9800000e+03   1.0000000e+00
   4.0500000e+01   4.1250000e+01   2.9901077e+04   8.0000000e+00   1.9800000e+03   1.0000000e+00
   4.0500000e+01   4.1250000e+01   2.6795496e+04   1.0000000e+01   1.9780000e+03   1.0000000e+00
   3.7500667e+01   4.1250333e+01   3.6822151e+04   5.0000000e+00   2.0030000e+03   1.0000000e+00
   3.9433000e+01   4.1267000e+01   3.7271080e+04   1.1000000e+01   1.9610000e+03   1.0000000e+00
   4.0550000e+01   4.1270000e+01   2.5489675e+04   7.0000000e+00   1.9270000e+03   1.0000000e+00
   3.9230000e+01   4.1280000e+01   3.4186535e+04   2.0000000e+00   1.9250000e+03   1.0000000e+00
   3.9370000e+01   4.1280000e+01   4.4049353e+04   4.0000000e+00   1.9560000e+03   1.0000000e+00
   3.7783000e+01   4.1282000e+01   3.2655931e+04   1.1000000e+01   1.9610000e+03   1.0000000e+00
   3.9500000e+01   4.1283000e+01   3.2933910e+04   8.0000000e+00   1.9720000e+03   1.0000000e+00
   3.7680000e+01   4.1300000e+01   2.6400415e+04   7.0000000e+00   1.9270000e+03   1.0000000e+00
   4.0480000e+01   4.1320000e+01   3.4890864e+04   7.0000000e+00   1.9760000e+03   1.0000000e+00
   3.7330000e+01   4.1330000e+01   2.4396149e+04   1.0000000e+01   1.9630000e+03   1.0000000e+00
   3.7316700e+01   4.1333000e+01   2.4345969e+04   1.0000000e+01   1.9780000e+03   1.0000000e+00
   3.7333300e+01   4.1333000e+01   3.0517540e+04   1.0000000e+00   1.9650000e+03   1.0000000e+00
   3.7333300e+01   4.1333000e+01   3.8939287e+04   4.0000000e+00   1.9640000e+03   1.0000000e+00
   3.8000000e+01   4.1333000e+01   5.1554540e+03   2.0000000e+00   1.9780000e+03   1.0000000e+00
   3.9383300e+01   4.1333000e+01   2.2176040e+04   1.1000000e+01   1.9740000e+03   1.0000000e+00
   3.9500000e+01   4.1333000e+01   3.5410678e+04   4.0000000e+00   1.9730000e+03   1.0000000e+00
   3.9500000e+01   4.1333000e+01   3.1651261e+04   4.0000000e+00   1.9770000e+03   1.0000000e+00
   4.0166700e+01   4.1333000e+01   4.8362514e+04   4.0000000e+00   1.9770000e+03   1.0000000e+00
   4.0000833e+01   4.1345833e+01   4.2116721e+04   5.0000000e+00   2.0030000e+03   1.0000000e+00
   3.8183300e+01   4.1350000e+01   3.3306968e+04   4.0000000e+00   1.9770000e+03   1.0000000e+00
   3.0805667e+01   4.1358667e+01   3.5461984e+04   4.0000000e+00   2.0030000e+03   1.0000000e+00
   3.0616700e+01   4.1363000e+01   2.5321112e+04   7.0000000e+00   1.9840000e+03   1.0000000e+00
   3.1192200e+01   4.1363000e+01   2.4485894e+04   7.0000000e+00   1.9840000e+03   1.0000000e+00
   3.7800000e+01   4.1367000e+01   3.0521366e+04   1.1000000e+01   1.9610000e+03   1.0000000e+00
   2.9620000e+01   4.1370000e+01   3.5928218e+04   7.0000000e+00   1.9250000e+03   1.0000000e+00
   3.0983000e+01   4.1370000e+01   5.0976623e+04   4.0000000e+00   1.9690000e+03   1.0000000e+00
   2.9334500e+01   4.1373167e+01   3.6996100e+04   5.0000000e+00   2.0030000e+03   1.0000000e+00
   3.0000000e+01   4.1380000e+01   3.2220310e+04   7.0000000e+00   1.9250000e+03   1.0000000e+00
   3.9470000e+01   4.1380000e+01   2.7539243e+04   7.0000000e+00   1.9250000e+03   1.0000000e+00
   3.7266700e+01   4.1383000e+01   1.7339547e+04   1.1000000e+01   1.9790000e+03   1.0000000e+00
   3.9983300e+01   4.1383000e+01   3.4092805e+04   8.0000000e+00   1.9570000e+03   1.0000000e+00
   3.0517000e+01   4.1384000e+01   2.5848178e+04   5.0000000e+00   2.0100000e+03   1.0000000e+00
   3.0555000e+01   4.1389000e+01   2.2687444e+04   5.0000000e+00   2.0100000e+03   1.0000000e+00
   2.9533300e+01   4.1400000e+01   3.9843769e+04   9.0000000e+00   1.9640000e+03   1.0000000e+00
   2.9550000e+01   4.1400000e+01   4.1668491e+04   1.1000000e+01   1.9640000e+03   1.0000000e+00
   3.7850000e+01   4.1400000e+01   5.0555483e+04   3.0000000e+00   1.9320000e+03   1.0000000e+00
   3.7916700e+01   4.1400000e+01   3.1740221e+04   1.2000000e+01   1.9680000e+03   1.0000000e+00
   3.8900000e+01   4.1400000e+01   2.9370681e+04   1.1000000e+01   1.9730000e+03   1.0000000e+00
   4.0020000e+01   4.1400000e+01   2.7650349e+04   1.2000000e+01   1.9750000e+03   1.0000000e+00
   4.0150000e+01   4.1400000e+01   3.4086312e+04   1.2000000e+01   1.9680000e+03   1.0000000e+00
   4.0683000e+01   4.1400000e+01   6.1559201e+04   4.0000000e+00   1.9690000e+03   1.0000000e+00
